Tile	Number	RA	Dec	petro_radius	kron_radius	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS	P(PN)	P(SySt)	P(all else)
73123	12470	342.14167208	10.2439902376	3.5	3.5	12.748	12.073	13.242	11.284	13.801	13.618	13.435	12.665	12.545	11.797	11.361	11.173	12.748	12.073	13.242	11.284	13.801	13.618	13.435	12.665	12.545	11.797	11.361	11.173	13.284	12.339	15.656	11.722	14.041	13.827	13.652	12.881	12.773	12.008	11.623	11.485	0.002	0.001	0.003	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.003	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	0.002	0.001	0.008	0.001	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.983041377434207	0.0019928825038401346	0.014965740061952873
67464	50585	282.341504345	46.462911156	10.5600004	8.73364353	16.526	16.473	17.606	17.746	14.335	14.017	14.251	13.72	14.246	13.15	13.223	17.59	16.313	16.254	17.318	17.485	14.059	13.804	13.962	13.469	14.057	12.872	12.974	17.319	17.097	17.342	18.149	18.113	16.382	15.946	16.257	15.498	15.875	15.303	15.125	17.931	0.012	0.014	0.025	0.052	0.009	0.008	0.009	0.006	0.007	0.004	0.004	0.06	0.011	0.013	0.024	0.049	0.008	0.007	0.008	0.005	0.007	0.004	0.004	0.056	0.017	0.024	0.035	0.063	0.035	0.029	0.033	0.018	0.021	0.017	0.013	0.072	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.8963899718058066	0.000886878909897025	0.10272314928429635
75102	10014	31.8980695988	44.6510716054	10.5600004	10.393384	12.953	11.689	16.407	10.494	13.25	13.078	12.803	12.026	11.769	11.123	10.753	10.391	12.835	11.639	16.404	10.471	13.231	13.057	12.783	12.006	11.75	11.103	10.725	10.374	15.395	15.347	16.879	14.497	17.482	17.24	16.887	16.097	16.008	15.252	14.791	14.697	0.001	0.0	0.007	0.0	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.001	0.001	0.0	0.008	0.0	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.004	0.003	0.009	0.004	0.03	0.028	0.022	0.007	0.008	0.005	0.003	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6403258095574942	0.129555003079149	0.23011918736335682
75102	10441	31.898329564	44.649559027	7.25999928	5.00153399	12.313	11.433	14.755	10.329	13.105	12.91	12.637	11.873	11.624	10.969	10.58	10.249	12.308	11.432	14.693	10.327	13.101	12.908	12.634	11.873	11.623	10.967	10.579	10.248	15.357	15.056	16.796	14.246	17.065	16.868	16.502	15.808	15.633	14.944	14.497	14.329	0.001	0.0	0.005	0.0	0.003	0.002	0.002	0.001	0.001	0.0	0.0	0.001	0.001	0.0	0.009	0.001	0.004	0.003	0.003	0.001	0.001	0.001	0.0	0.001	0.004	0.002	0.009	0.003	0.022	0.022	0.017	0.006	0.007	0.004	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7188963817965239	0.08636530439479746	0.19473831380867848
72024	9914	28.7048185926	3.43121647609	3.5	3.5	12.276	11.414	12.021	11.03	12.742	12.488	12.384	11.723	11.619	11.123	10.954	10.892	12.276	11.414	12.021	11.03	12.742	12.488	12.384	11.723	11.619	11.123	10.954	10.892	12.634	11.54	12.346	11.23	12.833	12.587	12.5	11.825	11.716	11.23	11.084	11.032	0.001	0.001	0.002	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5667237492223502	0.129961247116107	0.3033150036615428
75102	33694	31.0742089978	45.3959906825	3.5	3.5	15.675	16.128	17.863	15.537	17.452	17.19	17.101	16.583	19.455	15.956	15.639	15.548	15.675	16.128	17.863	15.537	17.452	17.19	17.101	16.583	19.455	15.956	15.639	15.548	15.727	16.187	18.167	15.583	17.574	17.322	17.178	16.649	20.051	16.02	15.688	15.591	0.006	0.006	0.037	0.011	0.062	0.046	0.035	0.014	0.254	0.014	0.008	0.018	0.006	0.006	0.037	0.011	0.062	0.046	0.035	0.014	0.254	0.014	0.008	0.018	0.005	0.005	0.033	0.009	0.053	0.038	0.029	0.012	0.221	0.012	0.007	0.015	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.4706190383190286	0.08048922962803187	0.4488917320529396
74050	30021	334.829689928	30.414782361	3.5	3.5	19.753	20.014	19.793	19.378	22.176	22.641	20.163	20.743	20.18	20.206	19.285	19.276	19.753	20.014	19.793	19.378	22.176	22.641	20.163	20.743	20.18	20.206	19.285	19.276	19.802	19.988	19.814	19.406	22.135	24.993	20.153	20.658	20.142	20.234	19.286	19.258	0.102	0.124	0.141	0.183	1.951	3.242	0.353	0.522	0.301	0.324	0.13	0.215	0.102	0.124	0.141	0.183	1.951	3.242	0.353	0.522	0.301	0.324	0.13	0.215	0.112	0.128	0.151	0.198	1.99	29.926	0.368	0.509	0.307	0.351	0.137	0.223	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0.41096894045013593	0.3346117191172189	0.25441934043264525
71523	5090	9.16811672625	0.710616247538	5.93999958	4.94786692	13.871	10.223	14.248	9.896	11.069	10.67	10.561	10.134	10.159	9.859	9.762	9.781	13.853	10.222	14.198	9.895	11.066	10.668	10.561	10.134	10.158	9.859	9.762	9.779	15.778	14.95	15.915	14.797	16.418	16.004	15.688	15.347	15.346	14.804	14.486	14.773	0.004	0.0	0.005	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.005	0.0	0.007	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.006	0.004	0.007	0.006	0.022	0.018	0.016	0.01	0.008	0.006	0.004	0.006	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.48029791871902944	0.09847486739801374	0.42122721388295686
62663	15192	169.264165478	29.3234910435	3.5	3.5	12.864	10.46	13.071	11.182	11.268	10.984	10.936	10.521	10.539	10.219	10.031	9.944	12.864	10.46	13.071	11.182	11.268	10.984	10.936	10.521	10.539	10.219	10.031	9.944	13.802	13.51	14.937	12.392	15.262	15.04	14.981	14.173	13.997	13.433	12.684	12.409	0.002	0.0	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.002	0.0	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.002	0.002	0.004	0.002	0.008	0.008	0.008	0.004	0.003	0.003	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6203993686434379	0.15321560341682774	0.22638502793973433
62440	16969	105.59370742	24.6166798603	3.5	3.5	16.583	16.935	18.692	16.437	18.01	17.768	17.544	17.192	17.175	16.81	16.548	16.506	16.583	16.935	18.692	16.437	18.01	17.768	17.544	17.192	17.175	16.81	16.548	16.506	16.624	16.985	18.93	16.499	18.063	17.785	17.627	17.249	17.223	16.826	16.608	16.526	0.007	0.016	0.076	0.019	0.062	0.051	0.042	0.026	0.025	0.017	0.013	0.025	0.007	0.016	0.076	0.019	0.062	0.051	0.042	0.026	0.025	0.017	0.013	0.025	0.006	0.013	0.068	0.015	0.048	0.039	0.034	0.021	0.02	0.014	0.011	0.019	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6785356661676394	0.02978936638287558	0.2916749674494852
62440	22655	105.590751046	24.7716061357	3.5	3.5	16.301	16.671	18.449	16.216	17.858	17.606	17.492	17.01	16.905	16.53	16.304	16.189	16.301	16.671	18.449	16.216	17.858	17.606	17.492	17.01	16.905	16.53	16.304	16.189	16.331	16.696	18.535	16.241	17.896	17.596	17.528	17.043	16.946	16.56	16.326	16.211	0.005	0.012	0.048	0.014	0.048	0.04	0.036	0.02	0.018	0.013	0.01	0.017	0.005	0.012	0.048	0.014	0.048	0.04	0.036	0.02	0.018	0.013	0.01	0.017	0.005	0.01	0.043	0.012	0.041	0.033	0.031	0.017	0.016	0.011	0.009	0.015	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6857925528521502	0.035637689956167534	0.27856975719168214
62440	26352	105.599290516	24.8725335498	10.5600004	6.87354612	11.67	11.663	12.232	10.601	13.345	13.255	12.864	12.105	11.854	11.208	10.764	10.512	11.665	11.661	12.227	10.598	13.334	13.257	12.866	12.102	11.853	11.206	10.763	10.51	12.463	12.328	12.961	11.234	13.742	13.702	13.307	12.542	12.252	11.68	11.28	10.986	0.001	0.0	0.001	0.0	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.4708502338917473	0.2620041537969995	0.2671456123112532
62440	26528	105.59856908	24.8726936767	3.5	5.56867647	11.886	12.014	12.546	10.951	13.817	13.685	13.295	12.549	12.304	11.635	11.17	10.948	11.94	12.134	12.588	11.08	13.885	13.763	13.377	12.622	12.372	11.707	11.239	11.025	13.335	13.326	14.936	12.302	15.25	15.117	14.709	13.952	13.733	13.042	12.505	12.271	0.001	0.001	0.001	0.001	0.005	0.004	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.004	0.003	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.005	0.001	0.008	0.008	0.007	0.003	0.003	0.002	0.001	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7634347108336776	0.09372796150756588	0.14283732765875656
62440	40806	105.906421057	25.2589934874	3.96000004	3.5	12.499	11.58	15.195	10.079	13.994	13.834	13.477	12.443	12.046	11.083	10.437	10.016	12.497	11.579	15.165	10.079	13.993	13.837	13.476	12.442	12.046	11.083	10.436	10.016	15.086	15.228	17.11	13.051	18.205	18.059	17.518	16.566	16.254	15.194	14.295	13.918	0.001	0.0	0.007	0.001	0.004	0.004	0.003	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.008	0.001	0.005	0.005	0.004	0.001	0.001	0.001	0.0	0.0	0.003	0.003	0.012	0.002	0.05	0.047	0.031	0.013	0.01	0.005	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.42895511808454634	0.4145173847187	0.15652749719675374
62440	50974	105.906362508	25.2601227782	3.5	3.5	12.881	12.269	13.679	10.74	14.728	14.547	14.179	13.149	12.757	11.788	11.125	10.696	12.881	12.269	13.679	10.74	14.728	14.547	14.179	13.149	12.757	11.788	11.125	10.696	13.525	13.482	15.025	12.104	15.952	15.754	15.39	14.355	13.959	12.962	12.339	11.954	0.002	0.001	0.003	0.001	0.012	0.011	0.008	0.003	0.002	0.001	0.001	0.001	0.002	0.001	0.003	0.001	0.012	0.011	0.008	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.012	0.011	0.009	0.004	0.003	0.002	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7228669322402291	0.16812903329905426	0.10900403446071673
73894	1843	337.746857156	26.2857581571	3.96000004	3.5	16.913	17.362	18.659	16.491	18.627	18.169	18.235	17.705	17.751	17.189	16.83	16.512	16.896	17.334	18.592	16.473	18.42	18.121	18.302	17.692	17.691	17.169	16.814	16.502	16.975	17.42	19.301	16.573	18.652	18.165	18.199	17.739	17.74	17.262	16.907	16.6	0.018	0.025	0.075	0.026	0.162	0.113	0.107	0.063	0.064	0.039	0.028	0.04	0.019	0.026	0.085	0.029	0.153	0.12	0.128	0.069	0.067	0.042	0.03	0.045	0.016	0.023	0.081	0.021	0.129	0.091	0.082	0.054	0.052	0.035	0.026	0.035	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5394348264291244	0.06054562850627566	0.4000195450646
66126	18263	128.21454719	41.7442243588	3.5	3.5	12.172	10.628	12.844	12.055	12.777	12.534	12.301	11.364	11.109	10.354	9.797	9.593	12.172	10.628	12.844	12.055	12.777	12.534	12.301	11.364	11.109	10.354	9.797	9.593	13.919	14.176	14.764	14.229	16.668	16.449	15.913	15.306	15.192	14.246	13.397	13.376	0.001	0.0	0.002	0.003	0.003	0.003	0.003	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.002	0.003	0.003	0.003	0.003	0.001	0.001	0.001	0.0	0.001	0.003	0.003	0.003	0.004	0.018	0.016	0.012	0.008	0.007	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.6783233366663264	0.15755396189158966	0.16412270144208402
74420	13532	342.28516064	32.2707990649	3.5	3.5	11.07	10.721	12.837	9.687	12.265	12.103	11.771	11.167	11.041	10.325	10.628	9.72	11.07	10.721	12.837	9.687	12.265	12.103	11.771	11.167	11.041	10.325	10.628	9.72	12.805	13.224	15.044	12.223	15.298	15.26	14.78	14.302	14.071	13.163	12.782	12.424	0.001	0.0	0.002	0.0	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.002	0.0	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.001	0.01	0.01	0.008	0.005	0.004	0.003	0.002	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7581668604297502	0.09848110777928214	0.14335203179096764
70277	10469	282.31067088	66.3306398837	10.5600004	7.52102995	18.462	17.724	17.656	20.143	19.259	17.523	18.778	17.366	17.981	17.683	18.174	17.319	18.021	17.504	17.488	19.412	18.538	17.094	19.607	17.177	17.802	17.448	17.988	17.143	19.554	19.004	18.614	21.974	20.599	19.63	19.137	19.005	19.087	18.602	18.789	18.395	0.067	0.092	0.053	99.0	0.406	0.085	0.646	0.056	0.089	0.07	0.122	0.111	0.062	0.098	0.061	99.0	0.277	0.079	1.868	0.061	0.098	0.073	0.138	0.127	0.076	0.147	0.06	99.0	0.642	0.258	0.403	0.122	0.123	0.086	0.101	0.135	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0.5800365246917213	0.021101984404049465	0.3988614909042291
66197	4740	139.00223221	41.1201662371	3.5	3.5	11.458	10.311	11.854	9.544	11.772	11.705	11.472	10.665	10.554	10.007	9.832	9.466	11.458	10.311	11.854	9.544	11.772	11.705	11.472	10.665	10.554	10.007	9.832	9.466	13.207	13.314	14.549	12.517	15.11	15.027	14.697	14.081	14.033	13.289	12.958	12.639	0.001	0.0	0.001	0.0	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.0	0.003	0.002	0.003	0.001	0.009	0.009	0.008	0.005	0.005	0.003	0.003	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.558818250993083	0.1765960205611612	0.2645857284457558
70277	25732	282.288969901	66.9289209679	8.57999992	6.87928486	18.666	18.031	18.787	20.645	19.326	21.162	18.327	18.299	18.673	17.952	18.008	16.973	18.455	17.946	18.769	20.155	18.889	19.271	18.622	18.316	18.413	17.907	17.805	16.913	19.503	19.109	19.552	22.513	22.072	22.132	19.886	19.631	19.393	18.845	18.48	17.826	0.079	0.127	0.148	99.0	0.433	2.252	0.437	0.129	0.169	0.091	0.107	0.084	0.083	0.14	0.181	99.0	0.351	0.505	0.701	0.157	0.161	0.105	0.108	0.096	0.069	0.163	0.118	99.0	2.375	2.263	0.797	0.2	0.154	0.103	0.078	0.085	2	3	3	3	3	2	2	2	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.9848284513758594	0.0013810428928764894	0.013790505731264155
70277	32185	282.276962301	67.2441241552	3.5	7.23099661	18.623	17.964	17.405	20.136	18.694	17.417	17.96	17.547	18.249	17.62	17.93	17.154	19.25	19.372	18.706	21.707	20.488	20.081	20.455	19.661	19.489	19.1	18.727	18.868	19.43	18.614	17.955	21.972	19.478	18.986	19.137	18.86	18.782	18.205	18.406	17.866	0.075	0.117	0.043	99.0	0.237	0.076	0.307	0.066	0.113	0.067	0.097	0.096	0.063	0.228	0.071	99.0	0.633	0.392	1.51	0.216	0.181	0.132	0.108	0.233	0.066	0.11	0.035	99.0	0.236	0.148	0.417	0.107	0.096	0.063	0.075	0.088	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.6411639023874088	0.013608548385789312	0.3452275492268019
64639	29521	270.743878808	37.7369314797	3.96000004	4.35527754	13.743	11.316	11.751	10.364	12.409	12.215	12.051	11.386	11.285	10.879	10.49	10.308	13.777	11.323	11.765	10.372	12.411	12.22	12.055	11.392	11.289	10.885	10.496	10.313	15.593	14.145	16.12	14.386	16.792	16.379	16.445	15.353	15.584	14.955	14.519	14.52	0.003	0.0	0.001	0.0	0.002	0.002	0.001	0.001	0.001	0.0	0.0	0.001	0.003	0.0	0.001	0.0	0.002	0.002	0.001	0.001	0.001	0.0	0.0	0.001	0.004	0.002	0.007	0.003	0.016	0.014	0.014	0.005	0.006	0.004	0.003	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.8248768156442235	0.04383029062459685	0.13129289373117964
67394	25477	249.793329787	46.1835494641	3.96000004	3.5	11.983	10.861	11.797	10.351	12.404	12.286	12.049	11.316	11.19	10.652	10.322	10.304	11.977	10.86	11.792	10.349	12.402	12.284	12.047	11.315	11.189	10.651	10.32	10.303	13.281	13.142	15.149	12.869	15.147	14.879	14.675	14.106	14.285	13.412	12.801	13.196	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.005	0.002	0.008	0.007	0.006	0.004	0.004	0.003	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.8816461250578318	0.025621649229168906	0.0927322257129993
66159	19884	133.677875617	42.2813111483	7.25999928	7.18025446	18.039	16.441	18.166	15.458	17.935	17.385	17.349	16.985	17.482	15.917	15.936	15.393	18.03	16.439	18.161	15.455	17.948	17.369	17.348	16.983	17.467	15.913	15.937	15.387	18.867	17.376	19.101	16.93	18.781	18.569	18.422	17.932	17.887	17.279	16.911	16.756	0.072	0.02	0.121	0.019	0.139	0.09	0.092	0.055	0.085	0.023	0.023	0.024	0.072	0.02	0.122	0.019	0.142	0.089	0.092	0.055	0.084	0.023	0.023	0.024	0.065	0.031	0.114	0.035	0.138	0.124	0.116	0.071	0.059	0.047	0.035	0.041	3	2	3	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	0.5510282611621771	0.059443415784856644	0.3895283230529662
63435	509	260.897100657	31.1220392351	3.5	3.5	14.071	14.685	15.998	13.724	16.521	16.232	16.07	15.351	15.252	14.514	13.992	13.737	14.071	14.685	15.998	13.724	16.521	16.232	16.07	15.351	15.252	14.514	13.992	13.737	14.138	14.744	16.365	13.799	16.579	16.295	16.141	15.434	15.309	14.574	14.054	13.788	0.002	0.004	0.016	0.001	0.017	0.016	0.017	0.009	0.011	0.006	0.003	0.002	0.002	0.004	0.016	0.001	0.017	0.016	0.017	0.009	0.011	0.006	0.003	0.002	0.002	0.004	0.016	0.001	0.016	0.013	0.015	0.008	0.01	0.006	0.003	0.002	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.700639513170382	0.09931393407385104	0.20004655275576697
74096	22025	345.19571116	29.8795045848	3.5	3.5	12.016	10.468	13.28	10.032	11.412	11.171	11.086	10.698	10.485	10.15	9.97	9.973	12.016	10.468	13.28	10.032	11.412	11.171	11.086	10.698	10.485	10.15	9.97	9.973	13.602	13.674	14.892	13.076	15.012	14.76	14.284	14.53	14.001	13.667	13.193	13.355	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.003	0.002	0.003	0.002	0.009	0.008	0.006	0.006	0.005	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.5280025726382417	0.1051523314938073	0.36684509586795105
74096	22371	345.192893668	29.8791007153	3.5	3.5	12.044	10.477	13.187	10.039	11.414	11.174	11.094	10.703	10.49	10.156	9.978	9.977	12.044	10.477	13.187	10.039	11.414	11.174	11.094	10.703	10.49	10.156	9.978	9.977	14.459	13.836	15.103	13.111	14.98	14.816	14.306	14.606	14.109	13.738	13.251	13.472	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.002	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.003	0.003	0.003	0.002	0.009	0.009	0.007	0.006	0.005	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.47774583900651263	0.10269912371810513	0.4195550372753821
70325	15931	146.942348999	68.3173670619	3.5	3.5	12.69	11.703	12.166	11.126	12.961	12.711	12.598	11.999	11.901	11.431	11.167	11.172	12.69	11.703	12.166	11.126	12.961	12.711	12.598	11.999	11.901	11.431	11.167	11.172	13.103	11.873	12.481	11.385	13.097	12.877	12.838	12.156	12.013	11.589	11.323	11.326	0.002	0.001	0.001	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.4328075025459434	0.1894937684519678	0.37769872900208873
75150	43753	38.8484861535	45.490524832	4.61999989	3.5	16.153	16.57	18.29	15.966	17.907	17.642	17.425	16.988	17.104	16.522	16.124	21.91	16.123	16.526	18.337	15.884	17.898	17.573	17.355	16.96	17.08	16.508	16.104	21.278	16.167	16.579	18.358	15.953	17.941	17.634	17.423	17.006	17.121	16.546	16.135	21.95	0.012	0.014	0.1	0.027	0.053	0.047	0.041	0.03	0.03	0.022	0.02	99.0	0.013	0.015	0.131	0.032	0.06	0.053	0.046	0.033	0.033	0.024	0.022	99.0	0.012	0.014	0.098	0.027	0.052	0.047	0.041	0.03	0.03	0.022	0.02	99.0	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0.7649118537948246	0.009790403389181619	0.22529774281599363
70337	8312	149.897900481	67.759148183	3.5	3.5	11.577	10.888	13.092	9.943	12.711	12.495	12.259	11.441	11.23	10.532	10.09	9.859	11.577	10.888	13.092	9.943	12.711	12.495	12.259	11.441	11.23	10.532	10.09	9.859	13.1	13.281	14.8	12.572	15.549	15.428	14.974	14.543	14.176	13.442	12.794	12.605	0.001	0.0	0.002	0.0	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.002	0.002	0.003	0.001	0.009	0.009	0.007	0.004	0.003	0.002	0.002	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.7344603560675574	0.11571465457265658	0.14982498935978583
70337	16511	150.35429071	68.3676759772	3.5	3.5	12.337	11.02	13.262	10.404	12.436	12.355	12.144	11.386	11.281	10.742	10.408	10.288	12.337	11.02	13.262	10.404	12.436	12.355	12.144	11.386	11.281	10.742	10.408	10.288	12.963	12.925	14.729	12.563	14.864	14.728	14.269	13.926	13.684	13.097	12.587	12.577	0.001	0.0	0.002	0.001	0.001	0.002	0.002	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.002	0.001	0.001	0.002	0.002	0.001	0.001	0.0	0.001	0.0	0.001	0.001	0.003	0.002	0.006	0.008	0.006	0.003	0.003	0.002	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	0.8477836945499597	0.03972442555065344	0.11249187989938675
