Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS
71303	26377	262.544726854	79.592854479	11.826	10.277	11.927	11.908	12.174	12.021	11.697	10.883	10.611	9.944	9.467	11.047	11.826	10.277	11.927	11.908	12.174	12.021	11.697	10.883	10.611	9.944	9.467	11.047	14.976	14.894	14.556	14.352	17.373	16.907	16.78	15.698	15.652	14.666	13.866	13.749	0.002	0.0	0.002	0.004	0.004	0.003	0.003	0.001	0.001	0.001	0.001	0.002	0.002	0.0	0.002	0.004	0.004	0.003	0.003	0.001	0.001	0.001	0.001	0.002	0.003	0.004	0.003	0.004	0.03	0.023	0.022	0.008	0.009	0.005	0.003	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
72492	5275	17.7541219763	5.69200756991	19.759	19.914	19.747	19.411	20.659	20.624	20.583	20.723	20.156	20.183	19.005	19.297	19.82	19.878	19.648	19.373	20.188	19.98	20.493	20.89	20.156	19.885	18.896	19.214	19.79	19.933	19.713	19.416	20.361	20.315	20.587	20.769	20.09	20.1	18.916	19.333	0.089	0.124	0.131	0.196	0.488	0.476	0.461	0.467	0.264	0.259	0.086	0.218	0.121	0.155	0.157	0.249	0.415	0.345	0.553	0.71	0.343	0.257	0.1	0.264	0.102	0.141	0.143	0.222	0.42	0.407	0.521	0.549	0.279	0.271	0.089	0.253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72492	8802	17.6957404459	6.24751512386	12.34	10.275	10.841	10.35	11.186	10.784	10.706	10.243	10.182	9.886	9.897	9.857	11.871	9.949	10.154	9.895	10.913	10.515	10.427	9.967	9.886	9.604	9.597	9.559	16.017	15.84	15.609	14.968	17.16	16.725	16.633	16.205	15.932	15.578	15.365	15.149	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.008	0.007	0.005	0.007	0.029	0.022	0.021	0.014	0.012	0.009	0.007	0.008	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
72492	10562	17.6777574567	6.67140558811	19.676	19.814	19.411	20.125	19.932	19.608	20.18	19.936	19.648	19.901	19.082	19.572	19.682	19.866	19.4	20.241	19.86	19.736	20.165	19.96	19.551	19.864	19.178	19.386	19.674	19.802	19.406	20.199	19.916	19.681	20.128	19.914	19.619	19.905	19.099	19.551	0.092	0.127	0.111	0.427	0.265	0.205	0.351	0.25	0.185	0.225	0.101	0.315	0.083	0.119	0.097	0.42	0.22	0.205	0.306	0.226	0.151	0.193	0.099	0.235	0.093	0.127	0.111	0.459	0.263	0.222	0.338	0.247	0.181	0.228	0.104	0.311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72492	13205	17.7975207027	6.2744324086	12.593	11.376	11.082	10.973	12.768	12.6	12.437	11.807	11.727	11.196	10.903	10.839	12.593	11.376	11.082	10.973	12.768	12.6	12.437	11.807	11.727	11.196	10.903	10.839	12.995	11.675	11.504	11.335	13.059	12.89	12.753	12.113	12.063	11.484	11.172	11.119	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.003	0.003	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
72492	15433	17.7975976458	6.27278148764	12.331	10.73	10.475	10.376	12.109	11.943	11.791	11.156	11.089	10.543	10.254	10.2	12.33	10.73	10.474	10.375	12.108	11.943	11.79	11.156	11.089	10.543	10.253	10.2	16.445	15.974	15.364	15.172	17.378	17.263	17.063	16.417	16.215	15.82	15.474	15.363	0.001	0.001	0.0	0.0	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.008	0.008	0.005	0.007	0.035	0.034	0.03	0.017	0.015	0.011	0.008	0.01	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68745	15612	237.6301593	54.0928039435	19.277	20.41	18.962	18.642	22.549	21.245	20.298	21.189	20.748	19.967	18.613	18.426	19.242	20.467	18.938	18.547	21.776	22.083	20.131	21.133	20.659	19.867	18.598	18.473	19.426	20.526	19.033	18.54	21.448	21.8	20.961	21.792	20.969	20.261	18.703	18.567	0.049	0.113	0.068	0.152	2.256	0.946	0.424	0.634	0.329	0.179	0.075	0.084	0.06	0.15	0.084	0.177	1.401	2.583	0.459	0.76	0.382	0.206	0.093	0.111	0.033	0.073	0.042	0.078	0.465	0.903	0.45	0.632	0.232	0.135	0.049	0.054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68745	25369	237.177343401	54.4000813743	12.582	10.215	12.407	11.998	11.896	11.703	11.431	10.672	10.529	9.886	9.491	9.21	12.587	10.216	12.413	12.002	11.897	11.704	11.431	10.672	10.53	9.886	9.491	9.21	14.849	15.191	14.519	14.487	17.368	17.319	16.716	16.14	15.818	14.906	13.977	13.791	0.003	0.001	0.004	0.008	0.002	0.003	0.002	0.001	0.001	0.0	0.0	0.001	0.002	0.001	0.004	0.007	0.002	0.002	0.002	0.001	0.001	0.0	0.0	0.0	0.002	0.004	0.002	0.004	0.016	0.022	0.017	0.009	0.006	0.004	0.003	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
68745	29327	237.24630831	54.3419167115	12.67	10.656	12.343	11.821	13.45	13.248	12.864	11.753	11.25	10.255	9.552	9.123	12.67	10.656	12.343	11.821	13.45	13.248	12.864	11.753	11.25	10.255	9.552	9.123	14.944	15.383	14.441	14.103	18.452	18.642	17.778	16.962	16.354	15.143	13.758	13.443	0.003	0.001	0.003	0.006	0.008	0.009	0.006	0.002	0.001	0.001	0.0	0.001	0.003	0.001	0.003	0.006	0.008	0.009	0.006	0.002	0.001	0.001	0.0	0.001	0.003	0.003	0.003	0.003	0.034	0.055	0.032	0.014	0.008	0.004	0.003	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
63332	8479	150.613853231	31.8224444922	19.382	19.986	18.823	18.78	21.588	21.728	21.274	20.703	20.874	19.763	18.597	18.916	19.402	19.6	18.988	18.763	21.152	20.276	20.285	23.199	20.465	19.962	18.397	18.709	19.504	20.295	18.901	18.815	21.485	21.458	20.772	21.161	20.983	20.101	18.594	19.007	0.11	0.141	0.164	0.21	0.986	1.223	0.832	0.514	0.561	0.22	0.101	0.19	0.189	0.165	0.32	0.348	1.108	0.542	0.562	8.58	0.645	0.445	0.132	0.266	0.093	0.14	0.133	0.162	0.674	0.714	0.395	0.584	0.465	0.225	0.078	0.154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62884	4780	143.062039837	30.589282794	19.674	20.768	18.7	18.097	21.33	21.017	21.935	21.27	20.635	20.803	18.943	18.243	19.68	20.429	18.671	18.129	21.578	21.008	21.55	21.665	20.38	20.741	18.858	18.221	19.662	20.406	18.664	18.128	21.756	20.878	21.752	21.312	20.369	20.739	18.896	18.215	0.112	0.303	0.1	0.072	0.712	0.591	1.396	0.819	0.428	0.514	0.098	0.072	0.127	0.252	0.11	0.084	1.014	0.663	1.111	1.335	0.383	0.55	0.102	0.079	0.127	0.25	0.111	0.084	1.209	0.6	1.359	0.981	0.385	0.558	0.107	0.079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63332	10039	152.050907179	32.5258713274	18.545	19.905	17.327	17.741	20.449	19.356	20.919	20.773	19.441	18.494	17.275	17.41	17.896	19.033	17.126	17.284	21.469	18.444	19.017	20.19	18.366	18.076	16.918	17.002	19.046	21.418	17.994	18.966	20.88	20.472	21.784	19.682	20.379	19.304	18.026	18.105	0.128	0.327	0.105	0.197	0.836	0.344	1.473	1.35	0.369	0.167	0.068	0.115	0.105	0.225	0.128	0.197	3.175	0.219	0.392	1.153	0.206	0.167	0.071	0.117	0.116	0.737	0.115	0.337	0.695	0.54	1.818	0.281	0.495	0.201	0.083	0.122	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1
62884	6008	143.032901223	30.448717826	11.793	10.073	9.456	9.459	11.379	11.177	10.986	10.358	10.248	9.842	9.982	9.497	11.793	10.073	9.456	9.459	11.379	11.177	10.986	10.358	10.248	9.842	9.982	9.497	12.63	12.226	11.75	11.768	13.647	13.457	13.262	12.616	12.526	12.214	11.885	11.881	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.004	0.004	0.003	0.002	0.002	0.002	0.003	0.002	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
62884	6145	143.033449831	30.4466211926	11.922	10.066	9.453	9.457	11.375	11.174	10.981	10.352	10.24	9.839	9.985	9.494	11.914	10.064	9.452	9.456	11.373	11.173	10.978	10.351	10.238	9.838	9.984	9.492	13.96	13.061	12.786	12.57	14.533	14.454	14.205	13.56	13.41	13.134	12.745	12.601	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.002	0.005	0.003	0.006	0.006	0.006	0.004	0.004	0.004	0.005	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
70159	14034	283.295274308	65.0752272892	19.712	19.793	19.832	19.298	20.669	19.758	20.345	19.954	20.641	19.824	19.112	20.346	19.788	19.804	19.884	19.523	20.538	19.825	20.112	20.19	20.419	19.884	19.163	20.046	19.792	19.847	19.868	19.553	20.735	19.976	20.081	20.251	20.461	20.02	19.251	20.018	0.1	0.106	0.139	0.229	0.617	0.288	0.499	0.258	0.437	0.212	0.111	0.677	0.093	0.093	0.126	0.244	0.476	0.267	0.351	0.278	0.31	0.195	0.102	0.445	0.083	0.086	0.109	0.219	0.504	0.271	0.301	0.261	0.284	0.196	0.098	0.381	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2
62308	3005	193.098314005	21.6363102989	19.292	18.719	18.757	20.117	18.972	18.216	19.084	18.338	18.601	18.142	18.424	19.766	19.321	18.323	18.301	99.0	18.926	17.64	18.973	17.861	18.324	17.968	18.196	18.99	19.94	20.117	20.251	20.672	19.779	19.856	19.92	19.853	20.376	19.838	19.255	20.683	0.246	0.153	0.182	1.337	0.441	0.224	0.501	0.218	0.258	0.172	0.198	1.207	0.368	0.153	0.177	99.0	0.602	0.188	0.648	0.201	0.286	0.211	0.233	0.863	0.106	0.135	0.163	0.524	0.229	0.248	0.267	0.217	0.322	0.198	0.105	0.654	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
62308	3013	193.097164581	21.6345084668	18.544	18.456	18.294	17.897	19.197	18.02	20.623	17.752	18.182	17.609	17.762	18.611	18.482	18.29	18.396	17.61	19.136	18.122	99.0	17.342	18.315	17.29	17.69	19.762	19.727	19.794	20.075	20.273	20.327	19.171	19.975	20.0	19.669	19.637	18.65	19.948	0.186	0.178	0.182	0.259	0.797	0.276	3.058	0.187	0.259	0.156	0.16	0.629	0.237	0.204	0.275	0.268	0.993	0.4	99.0	0.17	0.389	0.155	0.201	2.462	0.088	0.101	0.14	0.363	0.38	0.136	0.279	0.248	0.171	0.166	0.062	0.332	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
75615	50	192.573818658	26.9367675816	18.892	20.14	18.782	18.454	19.984	19.557	20.298	19.771	19.968	20.249	18.443	18.519	18.78	20.319	18.651	18.148	18.996	19.189	20.065	19.402	19.38	19.47	18.403	18.137	19.29	20.321	19.292	18.675	21.153	20.381	21.262	20.889	20.19	20.359	18.789	18.951	0.099	0.302	0.116	0.195	0.699	0.487	0.938	0.473	0.571	0.695	0.129	0.247	0.118	0.473	0.137	0.194	0.374	0.459	0.994	0.446	0.441	0.45	0.165	0.231	0.086	0.216	0.113	0.145	1.244	0.637	1.391	0.808	0.428	0.469	0.11	0.225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70159	17487	284.496555406	65.222367992	20.007	20.959	19.575	19.313	22.115	21.619	22.29	22.514	21.752	20.455	19.373	19.0	19.98	20.589	19.641	19.034	20.844	20.626	99.0	20.77	22.533	20.243	19.262	18.63	19.998	20.9	19.597	19.274	21.677	21.267	24.652	22.18	21.832	20.474	19.342	18.925	0.091	0.216	0.076	0.161	1.658	1.139	2.122	1.917	0.855	0.268	0.101	0.138	0.138	0.239	0.127	0.196	0.806	0.711	99.0	0.605	2.742	0.342	0.14	0.153	0.096	0.219	0.083	0.166	1.193	0.883	19.984	1.516	0.984	0.291	0.105	0.138	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2
75066	5825	22.6318950921	40.3537985031	12.378	10.919	9.873	9.865	12.229	12.05	11.826	11.114	10.969	10.398	10.039	9.836	12.378	10.918	9.873	9.864	12.229	12.049	11.826	11.114	10.969	10.398	10.039	9.836	15.921	15.674	14.667	14.617	17.219	17.176	17.07	16.182	15.993	15.268	14.907	14.532	0.001	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.005	0.004	0.005	0.005	0.017	0.018	0.017	0.01	0.009	0.006	0.005	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
75066	6803	22.6297087982	40.353880717	12.79	11.596	10.564	10.535	12.92	12.749	12.527	11.817	11.671	11.095	10.729	10.515	12.79	11.596	10.564	10.535	12.92	12.749	12.527	11.817	11.671	11.095	10.729	10.515	15.847	15.764	14.992	14.836	17.419	17.328	17.153	16.399	16.268	15.465	15.092	14.846	0.003	0.001	0.001	0.001	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.004	0.004	0.006	0.005	0.019	0.02	0.017	0.012	0.01	0.006	0.005	0.005	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
75066	7024	21.8285997041	40.4391354497	16.659	17.41	18.81	16.329	20.624	19.321	18.862	18.297	18.303	17.401	16.543	19.361	16.646	17.39	18.661	16.311	20.713	19.13	18.751	18.269	18.263	17.379	16.517	18.956	16.667	17.406	18.81	16.336	20.608	19.435	18.925	18.297	18.332	17.412	16.548	19.475	0.012	0.019	0.144	0.018	0.515	0.189	0.11	0.093	0.087	0.043	0.022	0.208	0.013	0.021	0.145	0.02	0.636	0.179	0.112	0.101	0.094	0.046	0.024	0.195	0.012	0.019	0.142	0.018	0.492	0.204	0.114	0.09	0.086	0.042	0.022	0.211	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70159	19080	285.159837704	65.2789528787	18.435	19.416	18.336	17.936	19.766	19.058	99.0	19.499	19.153	18.677	17.817	17.905	18.331	19.037	18.194	17.971	18.804	18.896	99.0	19.596	19.047	18.651	17.746	17.83	18.799	19.422	18.688	18.281	19.917	20.002	20.101	19.798	19.769	19.15	18.142	18.147	0.058	0.138	0.066	0.121	0.49	0.276	99.0	0.311	0.204	0.135	0.063	0.131	0.084	0.155	0.094	0.201	0.315	0.369	99.0	0.533	0.289	0.208	0.093	0.194	0.035	0.06	0.037	0.067	0.238	0.278	0.305	0.174	0.152	0.09	0.039	0.069	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
75615	4005	192.32614602	27.2345753763	19.74	20.493	19.758	19.385	22.119	19.868	19.766	20.422	20.085	19.804	19.21	19.787	19.924	20.484	19.849	19.711	22.891	20.275	19.876	20.499	20.107	20.008	19.399	20.102	19.867	20.482	19.849	19.609	21.522	20.134	19.86	20.623	20.172	19.88	19.338	20.011	0.14	0.265	0.179	0.31	3.155	0.416	0.363	0.579	0.415	0.313	0.17	0.511	0.136	0.214	0.158	0.339	5.229	0.498	0.328	0.512	0.347	0.311	0.166	0.558	0.137	0.227	0.168	0.329	1.582	0.464	0.345	0.608	0.392	0.294	0.167	0.546	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
70159	22965	285.303656675	65.3924207445	11.984	10.44	13.168	10.126	11.077	10.748	10.647	10.264	10.284	10.113	10.061	10.069	11.984	10.44	13.168	10.126	11.077	10.748	10.647	10.264	10.284	10.113	10.061	10.069	13.548	13.818	15.224	13.275	14.811	14.214	14.447	13.721	13.62	13.638	13.411	13.521	0.001	0.001	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.004	0.004	0.003	0.008	0.006	0.007	0.004	0.003	0.004	0.003	0.003	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
75615	6725	193.211030766	27.4284117231	19.992	20.386	19.896	19.703	20.33	20.962	21.052	21.527	20.127	20.112	19.424	19.858	19.992	20.386	19.896	19.703	20.33	20.962	21.052	21.527	20.127	20.112	19.424	19.858	19.992	20.376	19.921	19.651	20.304	20.986	20.865	21.476	20.129	20.087	19.44	19.785	0.086	0.126	0.105	0.197	0.327	0.582	0.608	0.785	0.216	0.202	0.105	0.275	0.086	0.126	0.105	0.197	0.327	0.582	0.608	0.785	0.216	0.202	0.105	0.275	0.087	0.126	0.108	0.19	0.324	0.602	0.519	0.76	0.219	0.2	0.108	0.261	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
75066	13211	22.9551690704	40.7067402141	11.648	11.235	9.918	10.642	13.167	12.982	12.529	11.702	11.364	10.6	10.104	9.886	11.612	11.179	9.877	10.533	13.13	12.949	12.496	11.667	11.329	10.559	10.058	9.836	11.919	11.898	10.384	11.646	13.546	13.35	12.884	12.048	11.706	10.998	10.588	10.422	0.001	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.002	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
75066	14749	23.2847955846	40.7792401981	10.859	10.339	9.697	10.143	10.376	10.017	9.715	9.556	9.566	9.519	10.445	10.563	10.878	10.261	9.692	10.138	10.372	10.014	9.712	9.552	9.561	9.514	10.435	10.553	11.486	11.294	10.307	10.517	11.007	10.622	10.363	10.227	10.233	10.168	10.604	10.717	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
75066	16350	22.3005084631	40.7932597596	13.54	11.03	10.761	10.898	11.716	11.283	11.052	10.767	10.753	10.66	10.814	10.834	13.547	11.031	10.762	10.899	11.717	11.284	11.053	10.768	10.754	10.66	10.815	10.834	15.246	14.177	14.349	14.57	15.225	14.838	14.649	14.133	14.101	14.03	14.428	14.368	0.005	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.003	0.002	0.004	0.005	0.005	0.005	0.004	0.003	0.003	0.003	0.004	0.004	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
75066	16591	22.1452296163	40.8168428763	12.127	11.099	10.325	10.311	11.863	11.637	11.569	11.103	11.043	10.69	10.429	10.3	12.127	11.099	10.325	10.311	11.863	11.637	11.569	11.103	11.043	10.69	10.429	10.3	13.408	13.812	12.365	12.195	15.71	15.483	15.374	14.634	14.469	13.694	12.616	12.197	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.006	0.006	0.005	0.004	0.003	0.002	0.002	0.001	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
70159	29887	284.833924935	65.9532789357	18.353	17.477	18.349	16.61	20.442	18.711	18.403	17.871	17.814	17.331	16.818	18.428	18.174	16.841	18.072	15.428	18.123	17.675	17.442	17.139	17.143	16.407	15.998	17.979	18.931	18.77	19.279	18.068	20.249	19.565	19.861	19.216	18.946	18.749	18.187	19.004	0.078	0.038	0.097	0.053	1.317	0.295	0.228	0.105	0.09	0.062	0.04	0.309	0.087	0.028	0.101	0.024	0.207	0.15	0.125	0.071	0.064	0.036	0.025	0.269	0.069	0.078	0.114	0.109	0.584	0.347	0.462	0.205	0.144	0.14	0.088	0.264	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
75066	19527	22.5022901466	40.9804002261	16.846	17.05	16.921	16.951	17.737	16.893	17.271	16.967	17.225	16.421	15.947	17.118	16.668	16.83	16.498	16.813	18.031	16.617	17.208	16.636	17.128	16.302	15.937	16.754	18.031	18.176	18.315	18.216	18.56	18.016	18.376	18.415	18.338	17.485	16.752	18.426	0.035	0.038	0.088	0.12	0.103	0.054	0.073	0.07	0.086	0.044	0.031	0.134	0.046	0.047	0.09	0.163	0.2	0.062	0.102	0.077	0.119	0.06	0.046	0.148	0.019	0.021	0.061	0.071	0.046	0.032	0.043	0.055	0.048	0.025	0.015	0.081	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
75066	20307	22.7684452176	40.9677364762	12.744	11.244	10.561	10.612	12.006	11.742	11.681	11.207	11.16	10.813	10.637	10.59	12.744	11.244	10.561	10.612	12.006	11.742	11.681	11.207	11.16	10.813	10.637	10.59	15.963	15.726	15.181	15.125	16.915	16.713	16.687	16.044	15.979	15.418	15.216	15.144	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.005	0.004	0.006	0.006	0.014	0.013	0.013	0.009	0.009	0.006	0.006	0.006	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2
75066	20463	23.1373069847	41.0312844453	19.82	20.069	19.329	19.759	21.718	21.518	20.902	20.542	20.134	20.132	19.305	19.44	19.82	20.069	19.329	19.759	21.718	21.518	20.902	20.542	20.134	20.132	19.305	19.44	19.838	20.132	19.42	19.748	22.137	21.306	20.85	20.369	20.009	20.221	19.202	19.319	0.081	0.096	0.13	0.247	0.675	0.637	0.352	0.317	0.204	0.219	0.107	0.174	0.081	0.096	0.13	0.247	0.675	0.637	0.352	0.317	0.204	0.219	0.107	0.174	0.096	0.119	0.163	0.284	1.157	0.611	0.391	0.315	0.212	0.276	0.114	0.182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75615	17682	193.367707067	27.8170567499	18.383	19.033	18.023	17.745	20.119	20.411	20.329	19.975	19.507	18.79	17.744	17.872	18.374	19.027	18.005	17.689	20.022	20.247	20.025	19.837	19.427	18.846	17.731	17.859	18.501	19.103	18.091	17.86	20.601	20.477	20.182	20.209	19.397	18.979	17.867	17.942	0.031	0.057	0.03	0.051	0.402	0.525	0.474	0.287	0.187	0.093	0.036	0.069	0.04	0.075	0.038	0.063	0.486	0.596	0.473	0.334	0.23	0.128	0.046	0.09	0.023	0.04	0.021	0.037	0.414	0.368	0.273	0.234	0.112	0.073	0.028	0.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63972	10943	134.416470371	34.5156850019	18.998	20.123	18.561	18.117	99.0	20.228	20.93	20.699	19.535	19.996	17.453	18.458	18.953	20.273	18.533	18.069	99.0	20.517	20.97	20.582	19.324	19.895	17.462	18.512	19.478	20.928	19.02	18.66	22.137	21.186	21.754	21.646	20.373	20.545	17.569	18.905	0.101	0.279	0.089	0.145	99.0	0.701	1.369	0.904	0.305	0.455	0.049	0.24	0.102	0.338	0.092	0.146	99.0	0.964	1.497	0.857	0.265	0.438	0.051	0.267	0.063	0.232	0.054	0.093	1.562	0.682	1.167	0.854	0.264	0.303	0.027	0.142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
