Tile	Number	RA	Dec	rSDSS_auto	gSDSS_auto	iSDSS_auto	zSDSS_auto	uJAVA_auto	J0378_auto	J0395_auto	J0410_auto	J0430_auto	J0515_auto	J0660_auto	J0861_auto	rSDSS_PETRO	gSDSS_PETRO	iSDSS_PETRO	zSDSS_PETRO	uJAVA_PETRO	J0378_PETRO	J0395_PETRO	J0410_PETRO	J0430_PETRO	J0515_PETRO	J0660_PETRO	J0861_PETRO	rSDSS_MAG_APER_6_0	gSDSS_MAG_APER_6_0	iSDSS_MAG_APER_6_0	zSDSS_MAG_APER_6_0	uJAVA_MAG_APER_6_0	J0378_MAG_APER_6_0	J0395_MAG_APER_6_0	J0410_MAG_APER_6_0	J0430_MAG_APER_6_0	J0515_MAG_APER_6_0	J0660_MAG_APER_6_0	J0861_MAG_APER_6_0	rSDSS_auto_err	gSDSS_auto_err	iSDSS_auto_err	zSDSS_auto_err	uJAVA_auto_err	J0378_auto_err	J0395_auto_err	J0410_auto_err	J0430_auto_err	J0515_auto_err	J0660_auto_err	J0861_auto_err	rSDSS_PETRO_err	gSDSS_PETRO_err	iSDSS_PETRO_err	zSDSS_PETRO_err	uJAVA_PETRO_err	J0378_PETRO_err	J0395_PETRO_err	J0410_PETRO_err	J0430_PETRO_err	J0515_PETRO_err	J0660_PETRO_err	J0861_PETRO_err	rSDSS_MAG_APER_6_0_err	gSDSS_MAG_APER_6_0_err	iSDSS_MAG_APER_6_0_err	zSDSS_MAG_APER_6_0_err	uJAVA_MAG_APER_6_0_err	J0378_MAG_APER_6_0_err	J0395_MAG_APER_6_0_err	J0410_MAG_APER_6_0_err	J0430_MAG_APER_6_0_err	J0515_MAG_APER_6_0_err	J0660_MAG_APER_6_0_err	J0861_MAG_APER_6_0_err	rSDSS_FLAGS	gSDSS_FLAGS	iSDSS_FLAGS	zSDSS_FLAGS	uJAVA_FLAGS	J0378_FLAGS	J0395_FLAGS	J0410_FLAGS	J0430_FLAGS	J0515_FLAGS	J0660_FLAGS	J0861_FLAGS	rSDSS_MASK_FLAGS	gSDSS_MASK_FLAGS	iSDSS_MASK_FLAGS	zSDSS_MASK_FLAGS	uJAVA_MASK_FLAGS	J0378_MASK_FLAGS	J0395_MASK_FLAGS	J0410_MASK_FLAGS	J0430_MASK_FLAGS	J0515_MASK_FLAGS	J0660_MASK_FLAGS	J0861_MASK_FLAGS
45853	19900	131.062796113	41.7169497065	14.486	14.594	14.515	14.44	15.268	14.849	14.224	14.799	14.75	14.248	13.79	14.484	14.449	14.551	14.484	14.393	15.189	14.82	14.196	14.759	14.727	14.191	13.72	14.47	16.212	16.443	16.219	16.166	17.203	16.773	16.742	16.56	16.56	16.291	15.935	16.126	0.003	0.006	0.008	0.013	0.019	0.008	0.009	0.005	0.011	0.007	0.005	0.011	0.004	0.008	0.012	0.02	0.027	0.011	0.012	0.007	0.016	0.01	0.007	0.016	0.003	0.009	0.008	0.012	0.026	0.012	0.021	0.007	0.016	0.013	0.01	0.011	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	45084	279.773891829	31.8892082884	16.232	15.86	15.251	15.032	15.781	15.486	15.822	15.357	15.507	15.346	15.065	14.907	17.512	17.409	16.696	16.533	17.582	17.471	17.539	17.069	17.224	17.046	16.649	16.376	18.078	18.537	17.942	17.719	19.1	19.314	19.607	18.844	18.837	18.368	17.987	17.906	0.08	0.047	0.048	0.088	0.07	0.065	0.08	0.05	0.06	0.052	0.05	0.075	0.078	0.063	0.057	0.099	0.137	0.149	0.152	0.09	0.101	0.09	0.068	0.092	0.023	0.034	0.032	0.048	0.115	0.167	0.217	0.094	0.087	0.061	0.043	0.069	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	48065	279.881362432	31.9605588435	14.687	13.465	12.367	12.173	15.635	15.427	15.079	14.226	13.938	13.02	12.377	12.004	14.676	13.469	12.364	12.176	15.645	15.449	15.05	14.22	13.934	13.028	12.377	12.008	17.56	18.393	17.097	16.866	20.49	20.298	19.945	18.949	18.861	18.202	17.468	16.995	0.006	0.002	0.001	0.002	0.021	0.022	0.015	0.007	0.005	0.002	0.002	0.002	0.008	0.002	0.002	0.003	0.031	0.031	0.021	0.009	0.007	0.003	0.002	0.003	0.016	0.03	0.019	0.023	0.395	0.403	0.293	0.102	0.088	0.053	0.028	0.031	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	49170	279.882199304	31.9586203971	14.319	13.418	12.304	12.082	15.583	15.347	15.034	14.192	13.915	12.981	12.323	11.944	14.319	13.418	12.304	12.082	15.583	15.347	15.034	14.192	13.915	12.981	12.323	11.944	14.75	13.774	12.767	12.491	15.903	15.703	15.317	14.519	14.232	13.296	12.636	12.282	0.005	0.002	0.001	0.002	0.022	0.021	0.016	0.007	0.005	0.002	0.002	0.002	0.005	0.002	0.001	0.002	0.022	0.021	0.016	0.007	0.005	0.002	0.002	0.002	0.003	0.001	0.001	0.001	0.009	0.01	0.008	0.004	0.003	0.002	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	52731	279.809965247	32.027521234	14.467	12.847	12.497	12.384	13.855	13.361	13.073	12.718	12.655	12.427	12.394	12.264	14.467	12.847	12.497	12.384	13.855	13.361	13.073	12.718	12.655	12.427	12.394	12.264	15.026	13.165	12.788	12.632	14.069	13.548	13.229	12.926	12.849	12.635	12.586	12.46	0.005	0.001	0.001	0.002	0.005	0.004	0.003	0.002	0.002	0.002	0.002	0.002	0.005	0.001	0.001	0.002	0.005	0.004	0.003	0.002	0.002	0.002	0.002	0.002	0.003	0.001	0.001	0.001	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	52887	279.763626471	31.8875246636	15.121	14.803	14.497	13.362	15.082	15.388	14.559	14.513	14.36	14.135	14.372	14.397	99.0	99.0	99.0	15.205	99.0	99.0	14.976	99.0	99.0	99.0	99.0	99.0	19.951	20.126	20.264	19.31	20.311	20.255	20.291	20.305	19.846	19.718	19.912	19.671	0.157	0.086	0.127	0.11	0.138	0.227	0.083	0.09	0.091	0.07	0.135	0.237	99.0	99.0	99.0	1.438	99.0	99.0	0.214	99.0	99.0	99.0	99.0	99.0	0.125	0.141	0.263	0.203	0.342	0.404	0.404	0.355	0.218	0.208	0.245	0.344	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	55845	279.807312579	32.071724328	13.559	12.826	11.406	11.098	15.719	15.406	14.98	13.903	13.405	12.303	11.518	11.03	13.553	12.822	11.403	11.094	15.719	15.381	14.964	13.895	13.396	12.306	11.513	11.028	15.7	16.41	14.89	14.608	19.531	19.168	19.05	17.908	17.287	16.18	15.147	14.77	0.003	0.001	0.001	0.001	0.033	0.03	0.02	0.007	0.004	0.002	0.001	0.001	0.005	0.002	0.001	0.002	0.049	0.044	0.028	0.01	0.006	0.003	0.001	0.002	0.004	0.006	0.003	0.005	0.166	0.144	0.131	0.042	0.023	0.011	0.005	0.006	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	56150	279.807311565	32.0717230039	13.549	12.832	11.411	11.097	15.705	15.464	15.06	13.914	13.419	12.303	11.524	11.03	13.53	12.828	11.407	11.089	15.714	15.473	15.072	13.909	13.41	12.301	11.52	11.026	15.361	16.35	14.523	14.284	19.08	18.895	18.743	17.358	17.072	15.931	15.093	14.572	0.003	0.001	0.001	0.001	0.03	0.03	0.02	0.006	0.004	0.002	0.001	0.001	0.004	0.002	0.001	0.002	0.041	0.04	0.026	0.008	0.005	0.002	0.001	0.001	0.004	0.007	0.003	0.006	0.115	0.118	0.103	0.029	0.022	0.011	0.007	0.007	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	56757	279.946836385	32.0947299369	14.214	13.158	12.513	12.378	14.372	14.158	13.996	13.387	13.268	12.732	12.417	12.248	14.214	13.158	12.513	12.378	14.372	14.158	13.996	13.387	13.268	12.732	12.417	12.248	14.681	13.281	12.657	12.535	14.482	14.271	14.084	13.483	13.379	12.832	12.521	12.366	0.004	0.002	0.001	0.002	0.008	0.008	0.007	0.004	0.003	0.002	0.002	0.002	0.004	0.002	0.001	0.002	0.008	0.008	0.007	0.004	0.003	0.002	0.002	0.002	0.003	0.001	0.001	0.001	0.004	0.004	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	59719	279.991604097	32.1668453235	13.789	12.973	11.908	11.676	14.749	14.543	14.3	13.479	13.262	12.388	11.927	11.547	16.778	17.366	16.254	15.844	18.771	19.001	18.85	18.099	17.959	17.113	16.479	16.139	17.335	18.096	17.044	16.745	19.498	19.378	19.445	18.672	18.688	17.831	17.254	16.899	0.003	0.001	0.001	0.001	0.01	0.011	0.008	0.004	0.003	0.002	0.001	0.001	0.012	0.019	0.012	0.015	0.13	0.195	0.17	0.075	0.062	0.031	0.018	0.023	0.013	0.023	0.015	0.021	0.159	0.174	0.187	0.08	0.076	0.038	0.023	0.029	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
43505	60912	279.990511595	32.164665153	13.252	12.895	11.808	11.56	14.697	14.473	14.246	13.431	13.202	12.335	11.849	11.464	13.252	12.895	11.808	11.56	14.697	14.473	14.246	13.431	13.202	12.335	11.849	11.464	13.565	13.15	12.196	11.904	14.876	14.647	14.385	13.606	13.368	12.508	12.051	11.677	0.002	0.001	0.001	0.001	0.009	0.009	0.007	0.003	0.003	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.009	0.009	0.007	0.003	0.003	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.005	0.005	0.004	0.002	0.002	0.001	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
56645	8673	106.889603846	67.6829118471	15.624	16.059	15.491	15.298	17.124	16.55	16.653	16.438	16.331	15.737	14.961	15.355	15.588	16.015	15.444	15.233	17.16	16.499	16.612	16.398	16.326	15.702	14.928	15.308	16.32	16.725	16.226	16.029	17.691	17.131	17.236	17.158	17.026	16.309	15.451	16.116	0.007	0.01	0.007	0.012	0.057	0.035	0.04	0.027	0.024	0.014	0.007	0.017	0.008	0.013	0.009	0.016	0.077	0.044	0.051	0.034	0.031	0.017	0.009	0.021	0.006	0.009	0.006	0.009	0.035	0.024	0.026	0.021	0.019	0.012	0.007	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56349	16229	136.591605017	36.1575954599	18.369	18.894	18.189	18.259	19.834	20.105	20.164	19.371	19.221	18.699	17.602	18.304	18.369	18.894	18.189	18.259	19.834	20.105	20.164	19.371	19.221	18.699	17.602	18.304	18.373	18.897	18.191	18.269	19.838	20.085	20.178	19.382	19.219	18.702	17.602	18.314	0.017	0.019	0.025	0.062	0.15	0.182	0.187	0.068	0.068	0.041	0.02	0.082	0.017	0.019	0.025	0.062	0.15	0.182	0.187	0.068	0.068	0.041	0.02	0.082	0.017	0.019	0.025	0.062	0.149	0.177	0.188	0.068	0.067	0.041	0.019	0.082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47733	42917	281.110889227	50.3152670677	13.392	12.826	12.56	11.325	15.536	15.401	15.005	13.97	13.546	12.475	11.642	11.314	13.392	12.826	12.56	11.325	15.536	15.401	15.005	13.97	13.546	12.475	11.642	11.314	13.861	12.935	12.866	11.502	15.716	15.522	15.121	14.074	13.649	12.569	11.755	11.452	0.002	0.001	0.002	0.001	0.026	0.023	0.017	0.006	0.004	0.002	0.001	0.001	0.002	0.001	0.002	0.001	0.026	0.023	0.017	0.006	0.004	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.009	0.009	0.007	0.003	0.002	0.001	0.001	0.001	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
44929	2096	278.751936201	38.1181066264	17.677	17.894	17.677	17.185	17.929	17.708	17.952	17.994	17.915	17.903	17.163	16.914	17.677	17.894	17.677	17.185	17.929	17.708	17.952	17.994	17.915	17.903	17.163	16.914	17.716	17.92	17.703	17.203	17.948	17.737	18.003	18.016	17.943	17.905	17.188	16.927	0.018	0.024	0.022	0.027	0.049	0.042	0.053	0.043	0.04	0.04	0.021	0.026	0.018	0.024	0.022	0.027	0.049	0.042	0.053	0.043	0.04	0.04	0.021	0.026	0.017	0.022	0.019	0.024	0.044	0.038	0.049	0.038	0.036	0.035	0.02	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49778	19215	280.424544339	65.1994985711	17.055	18.233	18.71	18.156	17.642	16.902	18.349	18.478	18.439	19.5	14.861	18.798	17.01	18.162	18.58	17.994	17.65	16.912	18.191	18.384	18.29	19.574	14.83	18.471	17.314	18.431	19.047	18.494	17.799	17.153	18.577	18.888	18.677	19.579	15.067	19.017	0.013	0.04	0.061	0.086	0.059	0.033	0.119	0.105	0.092	0.228	0.005	0.193	0.016	0.05	0.073	0.099	0.077	0.042	0.136	0.127	0.106	0.327	0.006	0.193	0.01	0.027	0.041	0.057	0.038	0.025	0.075	0.077	0.06	0.121	0.005	0.113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44929	29329	278.365106557	38.7201152215	17.733	18.041	19.649	17.327	19.194	18.842	19.342	18.431	18.499	17.933	17.646	17.368	17.69	17.963	19.739	17.213	19.314	18.925	19.398	18.429	18.373	17.859	17.564	17.191	17.754	18.092	19.672	17.466	19.225	18.912	19.266	18.475	18.472	17.929	17.664	17.448	0.029	0.034	0.172	0.056	0.153	0.115	0.187	0.064	0.068	0.053	0.053	0.04	0.034	0.041	0.221	0.067	0.226	0.163	0.261	0.084	0.08	0.063	0.065	0.045	0.025	0.03	0.145	0.051	0.125	0.099	0.139	0.055	0.055	0.043	0.045	0.035	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
44929	30205	278.635293218	38.7424231629	16.477	16.965	18.577	15.997	18.894	18.774	18.639	17.794	17.527	16.807	16.212	16.083	16.51	17.127	18.634	16.139	18.84	18.984	18.602	17.843	17.602	16.926	16.331	16.183	16.552	17.089	18.771	16.15	18.884	18.741	18.49	17.753	17.542	16.872	16.303	16.148	0.016	0.021	0.102	0.028	0.192	0.176	0.163	0.059	0.047	0.031	0.024	0.021	0.013	0.018	0.075	0.022	0.122	0.143	0.106	0.043	0.035	0.025	0.02	0.016	0.011	0.015	0.06	0.017	0.094	0.085	0.072	0.032	0.027	0.02	0.017	0.012	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
44929	31839	279.915088715	38.7848673359	18.505	18.033	18.283	17.099	17.69	16.882	16.86	17.26	17.427	17.702	17.231	16.976	18.195	17.734	17.785	16.8	17.312	16.558	16.585	16.866	17.044	17.454	16.858	16.588	20.75	20.904	99.0	20.335	20.551	19.627	19.776	20.291	21.018	23.287	20.098	20.438	0.183	0.118	0.174	0.121	0.16	0.081	0.082	0.086	0.11	0.141	0.096	0.12	0.167	0.106	0.137	0.109	0.138	0.071	0.074	0.07	0.092	0.135	0.083	0.102	0.269	0.332	99.0	0.463	0.447	0.211	0.257	0.291	0.569	4.843	0.255	0.555	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
44929	32127	279.797786773	38.7908554639	16.232	16.752	18.216	16.057	18.275	17.991	17.902	17.211	17.165	16.617	16.174	16.051	16.232	16.752	18.216	16.057	18.275	17.991	17.902	17.211	17.165	16.617	16.174	16.051	16.266	16.784	18.315	16.081	18.304	18.029	17.973	17.247	17.19	16.634	16.195	16.065	0.008	0.011	0.052	0.013	0.069	0.056	0.054	0.024	0.023	0.019	0.019	0.013	0.008	0.011	0.052	0.013	0.069	0.056	0.054	0.024	0.023	0.019	0.019	0.013	0.007	0.01	0.045	0.012	0.059	0.048	0.048	0.022	0.02	0.017	0.017	0.012	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50786	8683	171.998449538	78.9936241147	14.199	14.461	14.259	14.025	14.688	14.457	14.658	14.509	14.438	14.399	13.514	14.099	14.476	14.695	15.002	14.17	14.036	13.96	14.663	14.307	14.188	14.558	13.562	14.006	18.059	18.071	18.175	18.083	18.494	18.203	18.042	18.186	18.132	18.148	17.53	18.179	0.014	0.018	0.021	0.035	0.052	0.041	0.049	0.033	0.035	0.032	0.014	0.04	0.045	0.058	0.113	0.105	0.062	0.057	0.108	0.056	0.066	0.09	0.034	0.09	0.019	0.02	0.028	0.052	0.084	0.066	0.055	0.051	0.044	0.042	0.025	0.069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44929	54656	278.621718511	39.3567800813	17.811	17.736	17.996	18.015	18.375	17.968	18.04	18.212	18.146	16.636	17.351	17.88	17.777	17.709	17.943	17.84	18.218	17.986	17.961	18.117	18.093	16.604	17.286	17.839	17.946	17.863	18.125	18.067	18.5	18.116	18.175	18.302	18.293	16.748	17.473	17.99	0.026	0.026	0.037	0.074	0.087	0.063	0.07	0.063	0.059	0.018	0.031	0.076	0.032	0.032	0.046	0.083	0.097	0.082	0.084	0.074	0.072	0.021	0.037	0.096	0.02	0.021	0.027	0.049	0.066	0.05	0.055	0.047	0.047	0.015	0.024	0.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45882	20635	199.105920644	42.235500144	17.084	17.422	16.944	16.938	18.517	18.372	18.334	17.812	17.757	17.357	15.628	16.926	17.084	17.422	16.944	16.938	18.517	18.372	18.334	17.812	17.757	17.357	15.628	16.926	17.099	17.444	16.968	16.975	18.564	18.38	18.346	17.83	17.776	17.376	15.632	16.944	0.009	0.01	0.011	0.021	0.068	0.057	0.053	0.031	0.03	0.023	0.007	0.027	0.009	0.01	0.011	0.021	0.068	0.057	0.053	0.031	0.03	0.023	0.007	0.027	0.008	0.01	0.01	0.019	0.061	0.051	0.048	0.028	0.027	0.021	0.007	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56489	11869	185.160242625	46.2856894965	14.78	15.006	14.744	14.626	15.424	15.295	15.088	15.169	14.886	15.059	14.219	14.77	14.872	15.111	14.847	14.736	15.574	15.284	15.264	15.261	15.058	15.127	14.285	14.799	17.278	17.521	17.367	17.328	17.757	17.391	17.703	17.64	17.604	17.627	16.509	17.316	0.02	0.022	0.022	0.053	0.073	0.069	0.055	0.05	0.041	0.041	0.021	0.07	0.016	0.018	0.017	0.042	0.061	0.049	0.048	0.04	0.034	0.032	0.016	0.052	0.012	0.015	0.013	0.027	0.035	0.029	0.038	0.029	0.028	0.027	0.013	0.033	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
53331	3846	332.003771232	20.8515223501	16.013	16.756	15.748	15.653	18.971	19.027	18.358	17.523	17.392	16.623	15.423	15.676	15.997	16.744	15.735	15.643	18.914	18.914	18.343	17.527	17.382	16.611	15.416	15.668	16.123	16.877	15.82	15.724	19.011	18.976	18.62	17.688	17.484	16.707	15.473	15.742	0.006	0.011	0.005	0.01	0.166	0.186	0.102	0.043	0.036	0.019	0.007	0.013	0.006	0.012	0.006	0.011	0.18	0.19	0.114	0.049	0.04	0.021	0.007	0.014	0.005	0.009	0.004	0.007	0.106	0.109	0.081	0.033	0.026	0.015	0.006	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54123	10194	38.881394092	32.3438520784	15.44	15.705	15.4	15.233	17.014	16.354	16.285	16.26	16.177	14.982	14.464	15.33	15.394	15.675	15.332	15.159	16.901	16.301	16.207	16.223	16.128	14.964	14.444	15.245	16.167	16.287	16.298	16.129	17.336	16.8	16.838	16.921	16.793	15.407	14.886	16.255	0.008	0.012	0.011	0.017	0.085	0.051	0.047	0.04	0.032	0.012	0.007	0.023	0.01	0.015	0.012	0.02	0.093	0.059	0.053	0.047	0.037	0.014	0.008	0.026	0.005	0.007	0.008	0.011	0.032	0.023	0.025	0.022	0.018	0.007	0.005	0.015	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
52672	5943	340.663287253	9.91889859242	16.473	16.664	16.408	16.292	17.409	16.908	17.016	16.961	16.873	16.401	15.64	16.462	16.456	16.654	16.427	16.26	17.357	16.782	16.945	16.93	16.798	16.394	15.64	16.473	17.427	17.6	17.418	17.321	18.169	17.906	18.015	17.882	17.815	17.131	16.46	17.456	0.018	0.021	0.024	0.039	0.097	0.06	0.066	0.053	0.047	0.03	0.015	0.061	0.022	0.026	0.031	0.05	0.119	0.068	0.08	0.066	0.056	0.038	0.019	0.08	0.013	0.017	0.017	0.026	0.055	0.044	0.049	0.037	0.034	0.02	0.012	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51910	15421	26.1733992931	4.89343806979	15.215	15.443	15.08	14.953	16.058	15.821	15.657	15.579	15.475	15.225	14.667	14.953	15.257	15.431	14.995	14.894	15.88	15.679	15.535	15.487	15.414	15.133	14.652	14.846	18.482	18.625	18.467	18.424	19.605	18.938	19.134	18.756	18.773	18.695	18.049	18.244	0.018	0.02	0.021	0.035	0.071	0.06	0.054	0.039	0.035	0.029	0.019	0.045	0.028	0.03	0.029	0.05	0.088	0.077	0.072	0.053	0.047	0.04	0.029	0.063	0.031	0.036	0.038	0.065	0.167	0.097	0.117	0.069	0.07	0.064	0.039	0.07	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
54123	17458	39.8414298	32.8003491224	13.347	12.541	11.683	11.386	15.062	14.854	14.484	13.575	13.245	12.264	11.56	11.29	13.351	12.543	11.685	11.389	15.06	14.857	14.481	13.578	13.248	12.264	11.561	11.291	14.398	13.475	12.523	12.261	15.973	15.796	15.364	14.457	14.141	13.177	12.445	12.164	0.002	0.001	0.001	0.001	0.013	0.012	0.009	0.004	0.003	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.012	0.011	0.008	0.004	0.003	0.001	0.001	0.001	0.003	0.002	0.002	0.001	0.014	0.014	0.011	0.005	0.004	0.003	0.002	0.002	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
54123	17958	39.8414030013	32.8005721473	13.227	12.514	11.648	11.341	14.98	14.861	14.465	13.549	13.218	12.239	11.535	11.257	13.227	12.514	11.648	11.341	14.98	14.861	14.465	13.549	13.218	12.239	11.535	11.257	13.961	12.914	12.247	11.87	15.38	15.239	14.816	13.916	13.597	12.617	11.953	11.69	0.002	0.001	0.001	0.001	0.019	0.019	0.013	0.005	0.004	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.019	0.019	0.013	0.005	0.004	0.002	0.001	0.001	0.002	0.001	0.001	0.001	0.009	0.009	0.007	0.004	0.003	0.002	0.001	0.001	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
56531	8375	105.985645305	56.483310678	16.901	17.067	16.997	16.782	17.672	16.963	17.162	17.233	17.189	16.841	16.0	16.987	16.847	16.951	16.972	16.804	17.477	16.817	16.859	16.957	17.13	16.738	15.974	16.968	17.933	17.944	18.013	17.968	18.244	17.96	18.155	18.067	18.119	17.782	17.001	18.106	0.025	0.03	0.034	0.067	0.113	0.061	0.076	0.066	0.062	0.045	0.021	0.098	0.037	0.042	0.052	0.107	0.146	0.082	0.088	0.08	0.091	0.064	0.032	0.15	0.017	0.02	0.021	0.046	0.051	0.043	0.051	0.039	0.04	0.03	0.017	0.065	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
56531	10617	106.207228038	56.5178258357	14.957	15.1	14.669	14.446	15.536	15.652	15.641	15.029	15.186	15.039	14.353	14.409	15.142	15.161	14.623	14.184	15.154	15.784	15.597	14.832	15.124	14.979	14.356	14.33	18.76	18.972	18.77	18.724	19.715	19.345	19.082	19.066	19.203	18.916	18.318	18.691	0.036	0.04	0.034	0.063	0.115	0.124	0.133	0.07	0.073	0.071	0.04	0.069	0.069	0.068	0.053	0.078	0.124	0.211	0.193	0.093	0.106	0.107	0.064	0.099	0.033	0.043	0.039	0.09	0.175	0.133	0.109	0.086	0.096	0.072	0.043	0.109	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
47750	12787	213.31509308	51.3957172379	16.607	17.002	16.479	16.459	18.158	17.962	17.825	17.402	17.314	16.873	15.929	16.446	16.607	17.002	16.479	16.459	18.158	17.962	17.825	17.402	17.314	16.873	15.929	16.446	16.719	17.11	16.556	16.536	18.28	18.09	18.002	17.48	17.423	17.009	16.576	16.546	0.006	0.01	0.007	0.011	0.061	0.053	0.048	0.03	0.027	0.015	0.008	0.015	0.006	0.01	0.007	0.011	0.061	0.053	0.048	0.03	0.027	0.015	0.008	0.015	0.006	0.009	0.005	0.008	0.045	0.04	0.038	0.023	0.022	0.013	0.011	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51925	4110	26.5907759518	4.26378450541	17.552	17.503	17.506	17.61	18.016	17.783	18.161	17.805	17.664	17.16	16.574	17.276	17.524	17.436	17.391	17.537	18.152	17.534	18.212	17.606	17.569	17.116	16.505	16.973	18.292	18.277	18.467	18.329	18.778	18.314	18.602	18.646	18.514	17.658	17.097	18.332	0.036	0.032	0.045	0.093	0.112	0.092	0.131	0.076	0.066	0.041	0.026	0.086	0.05	0.043	0.058	0.127	0.182	0.105	0.196	0.091	0.086	0.056	0.034	0.094	0.028	0.029	0.042	0.068	0.09	0.062	0.08	0.067	0.059	0.029	0.02	0.088	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
44008	45205	278.664948584	34.8089469673	17.786	16.177	15.375	15.288	17.835	17.334	17.459	16.696	16.629	16.0	15.517	15.312	17.735	16.067	15.229	15.099	17.716	17.102	17.371	16.572	16.515	15.89	15.378	15.161	18.072	17.283	16.473	16.43	18.807	18.474	18.596	17.727	17.658	17.028	16.602	16.394	0.045	0.009	0.007	0.013	0.096	0.063	0.069	0.028	0.025	0.016	0.011	0.015	0.057	0.011	0.008	0.015	0.117	0.069	0.087	0.034	0.03	0.018	0.012	0.018	0.028	0.014	0.01	0.016	0.101	0.079	0.088	0.036	0.033	0.022	0.016	0.019	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
44944	65843	284.971243018	39.1786240624	17.647	18.113	17.503	17.41	19.387	18.957	19.006	18.571	18.56	18.036	16.772	17.44	17.647	18.113	17.503	17.41	19.387	18.957	19.006	18.571	18.56	18.036	16.772	17.44	17.662	18.13	17.508	17.429	19.396	18.972	19.071	18.61	18.565	18.026	16.772	17.462	0.011	0.018	0.029	0.014	0.146	0.122	0.127	0.08	0.075	0.049	0.017	0.018	0.011	0.018	0.029	0.014	0.146	0.122	0.127	0.08	0.075	0.049	0.017	0.018	0.011	0.017	0.027	0.013	0.133	0.113	0.122	0.075	0.069	0.044	0.016	0.017	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
